,index,cap-diameter,stem-height,stem-width,edible-poisonous_new,does-bruise-or-bleed_new,has-ring_new,cap-shape_new,gill-attachment_new,ring-type_new,habitat_new,cap-color_new,gill-color_new,stem-color_new,season_new
37947,38017,4.94,5.38,6.43,1,0,1,6,0,7,0,6,5,7,3
37948,38018,6.0,8.85,9.26,1,0,1,6,0,7,0,5,4,6,2
37949,38019,5.71,4.13,6.04,1,0,1,5,4,1,0,11,5,6,2
37950,38020,2.9,9.92,5.34,1,0,1,0,6,1,1,5,5,11,2
37951,38021,2.01,7.54,2.72,1,0,0,1,6,1,1,11,5,12,0
37952,38022,5.32,4.33,7.66,0,0,0,2,5,1,0,2,10,11,0
37953,38023,14.45,17.43,17.44,1,0,1,2,2,5,0,1,10,11,2
37954,38024,7.31,4.67,22.79,0,0,0,3,1,1,0,5,10,6,2
37955,38025,1.39,4.66,1.94,1,0,0,0,0,1,0,2,3,3,2
37956,38026,6.03,12.93,6.41,1,0,0,6,6,1,0,1,10,6,0
37957,38027,8.43,12.37,12.31,1,0,1,6,0,1,0,11,11,6,0
37958,38028,10.85,12.92,22.24,1,0,1,6,0,6,0,11,11,7,0
37959,38029,3.41,3.75,3.49,1,0,0,2,0,1,0,9,5,10,0
37960,38030,10.41,12.6,20.19,1,0,1,6,0,6,0,11,11,12,2
37961,38031,4.99,5.39,11.16,0,0,0,6,4,1,0,6,5,6,2
37962,38032,6.41,6.01,16.47,0,0,0,2,0,1,0,11,10,11,0
37963,38033,8.15,7.9,8.22,1,0,1,6,0,7,1,11,4,6,0
37964,38034,1.45,2.16,2.64,1,0,0,6,1,1,2,5,5,6,2
37965,38035,2.21,2.83,5.29,1,0,0,6,0,1,2,6,11,12,0
37966,38036,12.22,8.77,29.87,1,1,0,6,4,1,0,5,1,1,0
37967,38037,5.74,4.05,8.12,0,0,0,5,1,1,3,5,10,11,0
37968,38038,9.06,6.71,15.18,0,0,1,6,4,1,0,11,11,12,0
37969,38039,11.0,5.35,18.55,0,1,0,5,1,1,0,6,6,11,2
37970,38040,8.2,8.69,18.04,1,1,1,5,1,1,0,7,7,8,2
37971,38041,7.48,6.0,8.97,0,0,0,6,2,1,0,5,7,11,0
37972,38042,7.79,12.59,11.86,1,0,1,0,2,3,0,10,10,11,2
37973,38043,0.86,3.32,2.44,1,0,1,0,0,1,1,11,4,6,0
37974,38044,2.14,7.36,2.5,1,0,0,1,5,1,1,5,11,12,0
37975,38045,9.46,7.11,9.87,0,0,0,6,2,1,0,5,7,11,0
37976,38046,6.73,8.4,16.07,0,1,1,6,6,2,0,5,10,11,2
37977,38047,6.68,6.19,13.65,1,1,0,6,5,1,0,5,8,11,0
37978,38048,5.0,7.38,7.0,1,0,1,0,1,7,0,11,8,12,2
37979,38049,2.95,9.25,2.59,1,0,0,0,0,1,1,2,5,6,2
37980,38050,8.59,7.53,16.05,1,0,1,4,2,5,0,5,10,11,0
37981,38051,7.09,5.02,12.4,1,1,1,5,1,1,0,8,6,11,0
37982,38052,2.39,4.01,3.57,1,0,0,1,0,1,5,9,10,10,0
37983,38053,5.84,7.09,17.88,1,1,0,6,6,1,0,5,5,3,0
37984,38054,16.07,6.35,38.15,1,0,0,2,1,1,0,5,11,4,0
37985,38055,13.59,12.03,18.3,0,1,1,6,2,3,4,5,5,11,0
37986,38056,4.49,6.91,5.41,0,0,0,6,0,1,0,6,10,7,3
37987,38057,6.08,5.15,9.72,0,0,0,2,5,1,0,3,3,3,0
37988,38058,9.46,4.98,19.31,0,0,1,2,4,1,0,0,0,11,0
37989,38059,9.83,7.81,25.26,0,0,1,6,5,0,0,5,10,6,3
37990,38060,9.97,9.43,12.6,1,0,0,2,6,1,2,10,10,11,2
37991,38061,4.83,4.96,6.39,1,0,0,6,2,1,4,6,11,12,0
37992,38062,6.02,8.22,14.25,1,1,0,1,6,1,0,10,8,11,2
37993,38063,19.5,26.85,20.03,0,0,1,4,6,4,4,10,10,6,0
37994,38064,6.6,7.04,16.11,0,1,0,6,6,1,0,11,11,11,2
37995,38065,1.53,4.09,1.56,1,0,0,6,2,1,0,5,5,6,2
37996,38066,6.53,16.32,8.18,1,0,0,6,6,1,0,5,10,6,0
37997,38067,1.05,3.85,2.72,1,0,1,0,1,1,1,11,4,6,0
37998,38068,49.03,5.53,27.69,0,0,0,3,4,1,0,11,11,4,2
37999,38069,5.08,3.61,12.62,1,0,0,6,4,1,0,1,8,12,0
38000,38070,6.58,7.73,15.23,0,1,0,6,6,1,0,11,11,11,0
38001,38071,8.6,1.62,17.15,1,0,0,3,4,1,0,11,11,12,3
38002,38072,5.93,5.95,15.18,1,1,0,6,5,1,0,5,8,11,2
38003,38073,6.59,5.24,9.88,1,0,0,2,1,1,3,2,11,6,3
38004,38074,6.63,4.33,11.82,1,1,0,5,1,1,0,8,10,6,2
38005,38075,4.65,5.32,4.84,1,0,0,2,6,1,3,11,1,6,2
38006,38076,1.45,4.6,2.39,0,0,0,6,1,1,1,5,4,11,1
38007,38077,1.32,5.18,1.59,1,0,0,0,0,1,2,5,5,6,0
38008,38078,3.02,7.53,7.57,1,0,1,0,2,7,0,11,4,12,2
38009,38079,12.19,7.71,19.81,0,0,0,5,5,1,0,5,0,10,0
38010,38080,5.43,10.62,13.57,1,0,1,4,0,7,1,5,10,11,0
38011,38081,5.63,4.99,6.86,1,1,0,2,1,1,0,1,10,1,2
38012,38082,19.93,5.56,45.68,1,0,0,6,4,1,0,6,11,6,3
38013,38083,8.94,6.01,27.7,0,0,0,6,5,1,4,10,10,11,1
38014,38084,4.3,6.78,12.57,1,1,0,1,6,1,1,10,8,11,1
38015,38085,4.05,6.09,7.74,0,0,0,2,1,1,0,5,6,11,3
38016,38086,4.1,7.48,12.21,0,0,0,6,4,1,0,5,5,1,0
38017,38087,8.83,2.53,24.04,1,0,0,3,3,1,0,1,2,6,1
38018,38088,5.06,0.0,0.0,1,0,0,3,5,1,0,5,10,2,0
38019,38089,5.75,5.16,5.27,0,0,1,6,6,6,0,5,10,6,1
38020,38090,3.83,4.63,3.5,1,0,1,2,2,0,0,7,10,11,2
38021,38091,5.07,0.0,0.0,1,0,0,3,5,1,0,5,10,2,0
38022,38092,0.76,3.6,2.43,1,0,1,0,5,1,1,5,3,6,2
38023,38093,4.92,3.5,10.83,0,0,1,4,2,0,4,10,4,11,0
38024,38094,4.25,4.14,3.02,1,0,0,2,5,1,1,10,7,6,2
38025,38095,8.59,15.6,8.25,1,0,0,2,6,1,0,5,10,6,0
38026,38096,3.2,5.5,4.3,0,0,0,6,4,1,0,9,10,11,0
38027,38097,5.93,12.43,12.17,0,0,0,1,2,1,0,5,10,6,2
38028,38098,3.1,4.22,9.95,0,0,0,6,4,1,0,5,1,12,0
38029,38099,5.35,5.19,10.16,0,0,0,2,5,1,0,5,10,11,0
38030,38100,5.52,3.58,5.23,1,0,1,5,4,1,0,11,5,6,2
38031,38101,4.02,8.79,4.31,1,0,0,6,6,1,3,5,7,6,0
38032,38102,5.62,6.33,4.55,0,0,1,6,0,3,0,5,5,11,0
38033,38103,7.8,8.3,10.61,1,1,0,6,1,1,0,5,5,1,0
38034,38104,9.14,5.32,21.25,0,0,1,2,4,1,0,0,0,11,0
38035,38105,7.67,12.91,12.32,1,0,1,0,2,0,0,10,10,11,2
38036,38106,2.52,2.97,5.53,0,0,0,2,1,1,1,10,10,11,0
38037,38107,5.26,3.14,6.1,1,0,1,2,4,1,0,5,5,6,2
38038,38108,4.11,4.64,3.52,0,0,0,0,6,1,1,10,10,12,2
38039,38109,7.73,8.17,8.13,1,0,1,6,0,7,0,5,4,6,0
38040,38110,0.62,3.75,0.89,1,0,0,2,1,1,1,6,6,12,0
38041,38111,4.62,6.47,7.64,1,0,1,6,5,0,1,4,9,11,2
38042,38112,17.28,20.33,71.61,0,0,0,4,4,1,0,5,11,6,2
38043,38113,2.33,4.89,2.64,1,0,0,6,0,1,1,4,7,11,2
38044,38114,1.5,2.57,5.49,1,0,0,6,1,1,4,6,11,12,0
38045,38115,7.06,7.35,20.14,0,0,0,2,6,1,0,7,10,11,2
38046,38116,8.29,12.89,26.39,0,1,0,6,4,1,0,2,3,11,0
38047,38117,0.94,2.67,1.33,0,0,0,0,6,1,0,2,3,11,1
38048,38118,10.97,8.38,22.87,0,1,0,6,4,1,0,5,11,6,2
38049,38119,17.58,16.86,17.49,1,0,1,6,2,2,0,6,10,11,2
38050,38120,5.22,6.96,8.8,0,0,0,6,6,1,3,0,10,6,0
38051,38121,2.67,5.1,4.44,1,0,0,0,0,1,0,9,9,10,2
38052,38122,2.84,5.68,4.33,1,0,0,0,4,1,0,5,10,11,0
38053,38123,15.36,9.62,16.86,0,1,1,6,2,1,0,5,10,11,2
38054,38124,16.84,7.5,18.44,1,0,0,6,5,1,0,11,7,6,0
38055,38125,14.84,9.64,16.73,0,1,1,6,2,1,0,5,10,11,2
38056,38126,10.88,9.2,18.34,0,1,1,6,2,5,3,5,7,11,0
38057,38127,9.93,10.03,11.42,1,0,0,2,6,1,2,5,10,11,0
38058,38128,18.53,18.17,73.39,0,0,0,4,4,1,0,5,11,6,2
38059,38129,5.02,3.55,4.72,1,0,1,2,4,1,0,5,5,6,2
38060,38130,7.18,5.31,18.41,1,0,0,2,6,1,0,1,10,11,2
38061,38131,6.8,6.43,11.04,0,0,0,6,2,1,0,5,7,6,0
38062,38132,1.28,5.62,3.6,1,0,0,0,2,1,1,6,5,6,1
38063,38133,3.82,4.87,6.63,1,0,0,6,0,1,0,1,1,1,0
38064,38134,2.17,5.8,2.83,1,0,0,0,5,1,0,5,5,6,0
38065,38135,1.49,4.98,1.56,0,0,0,6,1,1,0,11,10,12,0
38066,38136,9.95,5.28,11.5,1,1,0,5,1,1,2,8,5,6,2
38067,38137,8.2,6.32,20.34,0,0,0,5,5,1,0,5,7,10,0
38068,38138,8.52,5.41,15.42,1,1,0,6,5,1,0,5,8,11,2
38069,38139,12.67,23.7,19.77,0,0,1,4,6,4,4,10,10,6,0
38070,38140,7.54,6.16,13.66,0,0,0,6,0,1,1,2,10,3,0
38071,38141,6.12,8.27,9.27,1,0,1,6,0,7,0,1,11,1,0
38072,38142,12.07,2.72,17.14,0,0,0,2,1,1,0,10,10,11,3
38073,38143,9.84,8.32,15.63,1,1,1,5,1,1,0,7,7,8,2
38074,38144,7.26,6.03,10.86,1,0,0,2,6,1,0,11,11,11,2
38075,38145,1.67,4.93,1.49,0,0,0,1,0,1,3,5,3,3,0
38076,38146,13.08,5.26,27.36,1,1,0,5,1,1,0,8,10,3,0
38077,38147,0.99,3.67,1.58,1,0,0,6,0,1,3,10,10,6,0
38078,38148,4.23,4.69,3.34,0,0,0,0,6,1,1,10,10,12,0
38079,38149,6.38,0.0,0.0,1,0,0,3,4,1,0,10,10,2,0
38080,38150,1.18,3.56,1.65,0,0,0,0,6,1,0,10,3,11,1
38081,38151,2.57,2.71,5.06,1,0,0,6,0,1,2,6,11,12,0
38082,38152,10.47,7.17,21.59,0,0,0,5,6,1,0,8,5,6,2
38083,38153,10.29,8.67,16.56,0,1,1,4,2,3,3,5,7,11,0
38084,38154,9.32,9.03,18.05,0,1,1,4,2,5,0,5,7,11,0
38085,38155,3.74,6.09,9.82,1,0,1,6,5,7,0,5,5,11,0
38086,38156,11.6,8.72,27.32,1,1,0,6,4,1,0,11,6,1,2
38087,38157,3.75,4.94,3.46,0,0,0,0,6,1,1,10,10,12,0
38088,38158,7.88,6.13,13.4,0,0,0,5,0,1,0,11,10,3,2
38089,38159,7.23,3.89,6.39,1,0,0,5,1,1,2,11,11,7,0
38090,38160,0.63,3.53,0.93,1,0,0,6,0,1,0,1,5,4,2
38091,38161,6.14,6.02,12.59,0,0,1,6,2,2,0,11,10,11,2
38092,38162,13.16,11.11,16.04,1,0,1,6,2,2,0,5,10,11,2
38093,38163,2.24,5.76,5.94,1,0,0,5,0,1,0,9,3,10,0
38094,38164,6.07,9.3,16.64,0,1,1,4,2,6,4,10,5,11,0
38095,38165,16.43,12.86,65.27,0,0,0,6,4,1,0,5,11,6,0
38096,38166,9.24,10.9,13.77,1,0,1,2,2,5,0,8,10,11,0
38097,38167,16.5,13.62,31.68,0,0,0,6,4,1,0,6,10,11,0
38098,38168,3.78,4.72,10.13,0,0,0,6,4,1,0,5,5,12,0
38099,38169,14.33,2.75,15.8,0,0,0,2,1,1,0,2,11,11,0
38100,38170,2.65,2.77,12.77,1,0,0,3,3,1,0,2,2,3,2
38101,38171,7.96,13.23,27.75,0,1,0,6,4,1,0,5,3,11,0
38102,38172,9.26,7.64,27.16,0,0,1,2,6,0,0,11,10,6,0
38103,38173,3.05,7.79,2.27,1,0,0,0,0,1,1,2,5,6,2
38104,38174,3.15,3.64,6.01,1,1,0,5,1,1,0,6,11,6,2
38105,38175,6.3,5.96,11.91,1,0,0,6,5,1,0,11,11,12,0
38106,38176,8.27,12.49,26.56,0,1,0,6,4,1,0,2,3,11,2
38107,38177,4.61,8.44,9.56,0,0,1,6,6,1,0,10,10,11,0
38108,38178,5.88,4.52,8.79,1,0,0,2,0,1,0,9,10,11,0
38109,38179,12.79,8.87,25.4,0,0,0,6,6,1,0,11,10,11,0
38110,38180,6.73,4.15,11.39,0,0,1,2,2,0,4,10,5,11,0
38111,38181,0.9,5.95,1.1,0,1,0,2,0,1,0,5,7,6,0
38112,38182,17.55,8.11,28.08,1,1,0,5,1,1,0,10,5,11,0
38113,38183,3.04,4.81,2.87,0,0,0,2,0,1,0,5,3,6,0
38114,38184,8.07,4.43,12.67,1,1,0,5,1,1,0,8,10,6,0
38115,38185,3.36,5.52,7.66,1,0,1,6,5,7,0,5,7,11,0
38116,38186,4.22,5.89,5.2,1,0,0,0,0,1,0,9,9,10,0
38117,38187,5.52,5.76,5.36,0,0,0,2,0,1,0,5,10,6,3
38118,38188,3.24,6.82,3.8,1,0,0,2,6,1,0,10,7,8,2
38119,38189,6.28,13.03,12.69,1,0,1,0,2,3,0,10,10,11,2
38120,38190,4.09,4.35,7.12,0,0,0,6,0,1,4,1,1,7,3
38121,38191,7.15,6.94,14.87,0,0,0,5,5,1,3,9,0,10,0
38122,38192,1.96,5.85,4.26,0,0,0,6,2,1,0,9,9,11,0
38123,38193,3.6,5.53,7.59,0,0,0,2,1,1,0,5,6,11,0
38124,38194,11.79,10.51,14.33,1,0,1,6,2,2,0,5,10,11,2
38125,38195,3.47,4.28,4.3,1,0,0,6,5,1,0,1,1,1,0
38126,38196,1.85,3.78,2.41,1,0,0,2,0,1,1,4,7,11,2
38127,38197,14.92,6.79,24.04,0,0,0,2,0,1,0,3,4,11,0
38128,38198,6.16,8.52,10.31,1,0,1,6,0,7,0,1,3,6,0
38129,38199,6.76,5.7,11.9,0,0,1,6,2,2,0,10,10,11,2
38130,38200,3.34,5.78,4.54,1,0,0,0,2,1,0,5,10,11,0
38131,38201,6.16,5.96,21.39,0,0,0,4,3,1,0,5,2,6,1
38132,38202,10.69,7.23,17.26,1,0,0,6,5,1,0,5,11,6,0
38133,38203,9.3,6.69,19.83,0,0,0,2,5,1,0,2,3,10,0
38134,38204,4.7,5.45,10.05,1,0,0,6,1,1,3,5,10,6,3
38135,38205,6.57,6.33,8.18,1,1,0,5,1,1,0,5,5,6,0
38136,38206,2.67,2.38,10.73,0,0,0,6,3,1,0,11,2,12,2
38137,38207,3.37,6.52,3.78,0,0,0,2,1,1,3,5,7,6,0
38138,38208,10.41,6.57,21.3,0,0,0,5,5,1,3,9,9,10,0
38139,38209,3.85,5.35,7.11,1,0,0,6,6,1,0,0,10,11,0
38140,38210,10.02,7.69,30.73,0,0,0,2,5,1,0,10,10,11,1
38141,38211,2.41,5.49,2.9,0,0,0,0,6,1,0,5,5,11,1
38142,38212,3.52,5.42,3.5,1,0,1,6,0,6,2,11,10,6,2
38143,38213,6.3,4.56,6.84,1,0,0,5,1,1,0,11,6,7,2
38144,38214,3.98,6.35,5.55,0,0,0,2,0,1,0,5,10,6,0
38145,38215,7.57,1.67,16.46,1,0,0,3,4,1,0,8,6,6,0
38146,38216,5.46,5.81,11.96,1,1,0,1,6,1,1,11,11,11,1
38147,38217,3.55,3.89,6.93,1,0,0,2,0,1,0,9,10,12,0
38148,38218,3.96,8.39,4.47,1,0,0,2,6,1,0,10,7,8,2
38149,38219,5.33,5.07,6.12,1,0,1,2,1,1,0,5,11,12,0
38150,38220,8.86,4.3,11.25,1,1,1,5,1,1,0,8,6,11,2
38151,38221,6.66,4.53,11.45,1,1,0,5,1,1,0,2,3,3,2
38152,38222,3.32,4.6,3.07,0,0,0,0,6,1,1,10,10,12,0
38153,38223,13.5,15.51,15.17,1,0,1,6,2,5,0,1,10,11,0
38154,38224,1.74,2.96,4.96,1,0,0,6,0,1,2,6,11,7,0
38155,38225,0.9,4.31,1.14,1,0,0,6,0,1,0,5,7,4,3
38156,38226,8.86,6.79,18.82,0,0,0,6,5,1,0,5,3,10,0
38157,38227,4.32,5.49,6.13,1,0,0,1,0,1,0,11,5,11,0
38158,38228,3.98,6.1,7.46,0,0,0,2,1,1,0,5,6,11,3
38159,38229,8.47,5.74,14.51,0,0,1,6,2,6,7,5,7,11,2
38160,38230,7.63,7.62,20.46,1,0,0,2,5,1,0,1,11,1,0
38161,38231,4.74,3.93,7.75,0,0,0,6,5,1,0,2,11,11,0
38162,38232,6.46,6.37,12.45,0,0,0,2,1,1,1,6,6,11,0
38163,38233,10.36,5.08,27.21,0,0,0,3,1,1,0,5,10,6,2
38164,38234,14.75,6.53,22.14,0,0,0,6,0,1,3,2,10,11,0
38165,38235,6.51,5.55,9.97,0,0,0,2,5,1,1,5,10,11,2
38166,38236,4.64,4.8,8.59,1,0,0,5,0,1,0,9,10,12,0
38167,38237,44.93,4.41,14.35,0,0,0,3,4,1,0,11,11,4,1
38168,38238,8.32,4.83,13.33,1,1,0,5,1,1,0,8,10,3,2
38169,38239,1.75,6.69,1.82,0,0,0,6,1,1,1,11,10,12,2
38170,38240,3.99,7.68,8.59,0,0,0,5,3,1,0,5,2,12,0
38171,38241,13.4,7.89,24.59,1,1,0,6,4,1,0,5,1,12,2
38172,38242,2.95,0.0,0.0,1,0,1,3,3,1,0,11,2,2,3
38173,38243,5.77,5.93,6.86,1,0,0,1,2,1,0,11,8,11,2
38174,38244,7.43,7.11,15.02,0,1,0,6,4,1,0,11,11,12,2
38175,38245,6.4,6.26,12.36,0,0,0,6,4,1,0,5,11,6,2
38176,38246,6.15,5.94,12.33,0,0,1,6,2,2,0,10,10,12,0
38177,38247,2.79,3.49,3.45,1,0,0,2,0,1,5,10,10,11,0
38178,38248,10.77,5.91,24.2,0,1,0,5,1,1,0,10,7,11,0
38179,38249,2.16,6.57,2.55,1,0,1,4,0,0,4,5,5,12,1
38180,38250,10.48,11.14,16.22,0,0,1,2,0,1,0,11,10,6,3
38181,38251,15.51,15.17,31.89,0,0,0,4,4,1,0,6,10,11,0
38182,38252,5.46,5.14,11.79,1,0,0,6,5,1,0,11,11,12,0
38183,38253,11.12,2.79,15.97,0,0,0,2,1,1,0,2,11,11,3
38184,38254,10.89,6.84,17.66,1,0,0,6,5,1,0,10,11,6,0
38185,38255,3.45,6.15,5.45,1,0,0,5,0,1,0,9,3,10,2
38186,38256,5.38,6.96,8.69,1,1,0,5,1,1,0,5,5,6,0
38187,38257,3.02,4.09,5.01,1,0,0,6,1,1,0,1,1,1,0
38188,38258,5.21,6.92,5.65,0,0,0,2,0,1,0,6,11,6,1
38189,38259,12.94,9.48,30.9,1,1,0,6,4,1,0,5,6,12,2
38190,38260,2.25,4.54,2.51,1,0,0,2,0,1,1,4,7,11,0
38191,38261,3.56,5.03,10.23,0,0,0,6,4,1,0,5,11,6,0
38192,38262,3.86,0.0,0.0,1,0,1,3,3,1,0,6,2,2,2
38193,38263,6.01,4.37,13.49,0,0,1,6,2,6,7,5,7,11,0
38194,38264,7.27,7.77,7.89,1,0,1,6,0,7,1,5,4,6,2
38195,38265,4.15,5.44,6.64,1,0,0,6,6,1,0,1,10,11,0
38196,38266,11.14,7.42,17.14,1,0,0,6,5,1,0,10,11,6,2
38197,38267,3.56,4.75,6.54,0,0,0,6,0,1,1,1,6,7,2
38198,38268,1.95,6.71,3.44,1,0,0,0,6,1,4,11,5,6,2
38199,38269,9.82,10.67,14.94,0,1,1,2,0,2,0,5,10,11,0
38200,38270,1.21,3.43,5.46,1,0,0,6,3,1,0,11,2,12,0
38201,38271,4.7,5.65,3.89,0,0,0,6,6,1,0,10,9,11,2
38202,38272,4.03,6.14,7.74,1,0,1,6,5,0,4,4,5,5,2
38203,38273,5.69,4.98,10.12,1,0,0,6,1,1,3,5,11,6,3
38204,38274,11.58,8.24,29.75,1,1,0,6,4,1,0,5,6,12,2
38205,38275,48.34,6.0,30.16,0,0,0,3,4,1,0,11,11,6,1
38206,38276,8.8,6.2,15.95,0,1,1,6,4,5,0,5,11,6,2
38207,38277,16.3,18.25,16.66,1,0,1,2,2,5,0,1,10,11,3
38208,38278,0.99,3.16,1.53,1,0,0,6,0,1,0,10,10,1,2
38209,38279,11.71,16.47,16.1,1,0,1,2,2,2,0,1,10,11,0
38210,38280,6.31,5.78,5.78,1,1,0,5,1,1,0,5,10,1,2
38211,38281,3.9,8.67,4.23,1,0,0,2,6,1,3,5,7,8,2
38212,38282,11.07,10.36,11.95,1,0,1,6,2,0,0,2,10,11,2
38213,38283,2.45,6.96,3.93,1,0,0,6,6,1,3,5,7,8,2
38214,38284,5.68,6.61,8.48,1,0,0,1,0,1,0,11,8,11,2
38215,38285,4.29,7.33,49.22,0,0,0,3,3,1,0,5,2,6,0
38216,38286,5.45,0.0,0.0,1,0,0,3,1,1,0,10,10,2,0
38217,38287,8.8,15.85,8.77,1,0,0,6,6,1,0,5,10,6,0
38218,38288,7.68,7.74,13.76,1,1,1,6,5,3,0,10,7,11,2
38219,38289,6.81,5.92,14.55,1,1,0,6,5,1,0,2,8,11,0
38220,38290,4.26,6.7,7.65,0,0,0,5,3,1,0,11,2,7,0
38221,38291,7.1,6.98,11.99,0,1,0,6,6,1,0,11,11,11,2
38222,38292,9.6,1.56,14.87,1,0,0,3,6,1,0,6,6,12,3
38223,38293,6.54,7.31,10.51,0,0,0,6,6,1,3,5,10,6,0
38224,38294,16.26,17.31,17.3,1,0,1,2,2,2,0,6,10,11,0
38225,38295,4.59,3.95,6.93,1,0,0,2,0,1,0,9,10,12,0
38226,38296,15.93,5.46,36.28,1,0,0,2,4,1,0,5,11,6,3
38227,38297,15.91,9.4,18.42,0,1,1,6,2,1,0,5,10,11,2
38228,38298,7.5,10.68,24.72,0,1,0,6,4,1,0,2,3,11,2
38229,38299,9.78,4.56,22.52,1,1,0,5,1,1,1,2,0,9,2
38230,38300,6.97,7.4,8.49,1,1,0,6,1,1,0,5,10,1,0
38231,38301,3.17,5.65,3.14,0,0,0,2,0,1,0,2,3,6,3
38232,38302,4.13,0.0,0.0,1,0,0,3,4,1,0,5,10,2,0
38233,38303,8.65,7.68,17.32,1,1,0,6,6,1,0,5,9,6,0
38234,38304,8.49,7.59,14.62,0,0,1,6,4,1,0,11,11,12,2
38235,38305,8.42,7.16,17.21,1,1,0,6,5,1,0,5,10,11,0
38236,38306,14.61,9.21,17.06,0,1,1,6,2,1,0,5,10,11,2
38237,38307,7.86,5.48,14.33,1,0,0,6,6,1,0,11,11,12,0
38238,38308,6.07,5.12,9.52,1,0,0,6,1,1,3,2,10,6,3
38239,38309,6.23,5.71,14.15,1,1,0,6,5,1,0,5,10,6,2
38240,38310,7.75,6.48,13.94,0,0,1,6,2,2,0,10,10,12,2
38241,38311,7.31,5.46,9.58,0,0,0,6,2,1,0,5,10,6,2
38242,38312,11.15,7.69,16.72,0,1,1,4,2,3,4,10,5,11,0
38243,38313,5.26,7.87,57.13,0,0,0,5,3,1,3,5,2,6,0
38244,38314,3.19,4.13,3.4,1,0,1,2,2,0,0,1,10,11,0
38245,38315,10.62,10.27,30.76,1,0,0,4,4,1,0,5,10,6,0
38246,38316,4.03,5.58,11.99,0,0,0,6,4,1,0,5,5,6,0
38247,38317,2.57,6.24,2.69,0,0,0,0,2,1,0,5,4,11,2
38248,38318,10.91,8.54,16.93,0,1,1,6,2,6,4,10,3,11,0
38249,38319,15.93,6.82,21.33,0,0,0,5,0,1,0,3,11,11,0
38250,38320,5.75,6.28,16.49,1,0,0,2,6,1,0,5,11,12,0
38251,38321,1.16,2.74,1.56,0,0,0,0,2,1,0,2,3,11,1
38252,38322,12.63,6.28,17.66,1,1,0,2,1,1,0,5,5,6,2
38253,38323,10.06,7.99,22.38,0,1,0,6,4,1,0,5,11,6,0
38254,38324,13.43,17.1,17.25,1,0,1,6,2,5,0,1,10,11,3
38255,38325,6.9,9.8,16.0,0,1,1,6,1,2,0,5,10,11,0
38256,38326,7.31,6.75,12.94,1,0,1,6,2,5,0,5,10,11,0
38257,38327,3.5,4.2,6.11,1,1,0,2,1,1,0,5,5,6,2
38258,38328,10.87,9.06,18.11,0,1,1,4,2,5,3,5,7,11,0
38259,38329,5.45,6.34,5.22,1,0,0,2,6,1,3,11,5,6,0
38260,38330,7.41,7.74,16.03,0,1,0,6,6,1,0,11,11,11,0
38261,38331,3.52,4.3,2.96,1,0,0,6,5,1,1,5,7,6,2
38262,38332,2.85,0.0,0.0,1,0,0,3,3,1,0,2,2,2,0
38263,38333,9.33,8.11,18.3,1,0,0,2,5,1,0,11,11,10,0
38264,38334,4.17,9.46,7.11,1,0,1,0,0,7,0,11,4,12,1
38265,38335,9.73,12.5,16.54,1,0,0,6,0,1,0,5,5,6,0
38266,38336,8.59,4.82,21.39,0,0,0,3,5,1,0,5,10,6,0
38267,38337,7.61,5.09,18.9,0,0,0,2,5,1,1,2,7,10,3
38268,38338,4.03,6.13,3.82,0,0,0,6,6,1,0,11,9,11,0
38269,38339,4.74,5.59,7.59,0,0,0,6,0,1,3,4,8,11,0
38270,38340,14.64,6.47,29.5,1,1,0,6,1,1,0,10,5,11,0
38271,38341,7.67,1.43,13.32,1,0,0,3,5,1,0,5,11,12,3
38272,38342,9.27,8.34,21.26,1,1,0,6,6,1,0,9,9,6,0
38273,38343,2.77,4.83,5.95,1,0,0,2,0,1,0,11,11,9,2
38274,38344,4.41,6.75,5.88,0,0,0,6,0,1,0,6,11,6,0
38275,38345,3.48,5.62,4.44,1,0,0,0,4,1,0,5,9,11,2
38276,38346,3.21,5.16,6.81,1,0,0,2,0,1,1,7,11,9,0
38277,38347,4.45,6.24,8.62,0,0,0,6,1,1,3,4,8,9,0
38278,38348,8.96,9.66,29.64,1,0,0,6,0,1,0,5,10,11,2
38279,38349,0.94,6.31,1.03,0,1,0,2,0,1,2,1,10,6,2
38280,38350,2.99,6.41,7.08,0,0,0,5,3,1,0,11,2,7,0
38281,38351,16.41,27.19,20.47,0,0,1,4,5,4,4,10,10,6,0
38282,38352,2.53,7.6,2.29,1,0,0,0,0,1,1,3,4,3,2
38283,38353,9.03,11.08,17.04,1,0,1,6,4,5,0,8,10,11,2
38284,38354,1.12,5.18,0.93,0,1,0,2,0,1,0,5,7,6,0
38285,38355,7.99,6.76,10.4,0,0,0,6,2,1,0,5,7,6,0
38286,38356,3.97,5.1,2.86,1,0,0,2,6,1,0,5,11,6,2
38287,38357,1.89,3.52,3.57,1,0,0,2,0,1,5,10,5,11,0
38288,38358,12.53,5.53,23.25,0,0,1,2,5,1,0,0,0,11,0
38289,38359,6.05,6.81,14.67,0,0,1,6,4,1,0,11,11,12,0
38290,38360,1.27,4.99,1.49,0,0,0,1,0,1,3,5,10,3,2
38291,38361,4.63,5.37,3.77,1,0,1,0,2,0,0,7,10,11,2
38292,38362,5.89,8.19,10.05,0,0,1,6,6,1,0,5,5,11,2
38293,38363,4.32,4.99,7.24,0,0,0,6,0,1,4,1,1,7,2
